Data,DiÛxido de Enxofre,PartÌculas < 10 µm,Ozono,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,PartÌculas < 2.5 µm,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-07-23 03:00:00,960,14990,52270,2920,3250,220,6250,,
2017-07-23 04:00:00,490,11100,51300,2970,3350,250,9000,,
2017-07-23 05:00:00,820,11100,50510,2820,3200,190,9000,,
2017-07-23 06:00:00,520,10820,49670,3060,3680,410,8500,,
2017-07-23 07:00:00,1300,8880,50760,3870,5210,840,5000,,
2017-07-23 08:00:00,1090,8880,56230,4590,5930,840,5000,,
2017-07-23 09:00:00,1640,9160,64850,4120,5110,650,5000,,
2017-07-23 10:00:00,2400,9990,75720,3540,4450,630,3000,,
2017-07-23 11:00:00,1160,9990,82890,3060,3870,500,3000,,
2017-07-23 12:00:00,560,10270,88920,2870,3490,400,3000,,
2017-07-23 13:00:00,900,11100,94020,3300,3920,370,2000,,
2017-07-23 14:00:00,990,11100,89270,2870,3490,470,2000,,
2017-07-23 15:00:00,70,11660,79460,2630,3200,410,2250,,
2017-07-23 16:00:00,0,16650,66720,2200,2820,440,3000,,
2017-07-23 17:00:00,70,16650,63990,2540,3150,440,3000,,
2017-07-23 18:00:00,0,16370,52560,2050,2680,400,3750,,
2017-07-23 19:00:00,750,14430,47410,1960,2490,380,9000,,
2017-07-23 20:00:00,210,14430,43640,2200,2340,150,9000,,
2017-07-23 21:00:00,480,14150,39910,2490,2870,250,8750,,
2017-07-23 22:00:00,1060,12210,36850,2300,2530,150,6000,,
2017-07-23 23:00:00,1250,12210,33810,2300,2390,90,6000,,
2017-07-24 00:00:00,0,12210,32850,2150,2490,250,5750,,
2017-07-24 01:00:00,0,11100,29580,2050,2250,120,4000,,
2017-07-24 02:00:00,0,11100,29980,2100,2390,190,4000,,
2017-07-24 03:00:00,0,10550,30700,2100,2390,150,4000,,
2017-07-24 04:00:00,0,6660,33030,1820,2060,220,4000,,
2017-07-24 05:00:00,0,6660,36530,2200,2440,190,4000,,
2017-07-24 06:00:00,0,6380,37580,2590,3150,340,3750,,
2017-07-24 07:00:00,0,3330,38070,2920,3870,590,3000,,
2017-07-24 08:00:00,0,3330,39280,2590,3820,780,3000,,
2017-07-24 09:00:00,0,3330,41050,2730,4160,910,2750,,
2017-07-24 10:00:00,0,3330,47740,2970,4300,900,2000,,
2017-07-24 11:00:00,0,3330,61840,2440,3250,560,2000,,
2017-07-24 12:00:00,0,3050,74320,2780,3390,410,1750,,
2017-07-24 13:00:00,0,2220,79290,3160,3680,370,1000,,
2017-07-24 14:00:00,0,2220,83190,3870,4590,410,1000,,
2017-07-24 15:00:00,0,3330,85820,4210,4880,410,1000,,
2017-07-24 16:00:00,0,13320,88490,4260,5160,530,1000,,
2017-07-24 17:00:00,0,13320,92630,4920,5690,500,1000,,
2017-07-24 18:00:00,0,13600,83360,5790,6550,530,1750,,
2017-07-24 19:00:00,0,15540,77920,5450,5980,340,7000,,
2017-07-24 20:00:00,0,15540,73960,4310,4540,190,7000,,
2017-07-24 21:00:00,0,15260,68660,3730,4160,280,7000,,
2017-07-24 22:00:00,0,13320,64720,4070,4400,190,6000,,
2017-07-24 23:00:00,0,13320,62470,4020,4540,280,6000,,
2017-07-25 00:00:00,0,13040,58820,3730,4110,250,6000,,
2017-07-25 01:00:00,0,9990,56200,3730,4160,280,6000,,
2017-07-25 02:00:00,0,9990,52770,4160,4590,220,6000,,
2017-07-25 03:00:00,0,10550,49550,4400,4730,250,5750,,
2017-07-25 04:00:00,0,14430,47410,4830,5110,220,4000,,
2017-07-25 05:00:00,200,14430,45940,5400,5830,250,4000,,
2017-07-25 06:00:00,0,14430,44850,5980,6980,650,4000,,
2017-07-25 07:00:00,0,12210,44450,6500,8510,1280,3000,,
2017-07-25 08:00:00,0,12210,52630,5980,7700,1090,3000,,
2017-07-25 09:00:00,0,12490,64020,5540,6840,840,3500,,
2017-07-25 10:00:00,0,13320,82250,4920,5690,560,7000,,
2017-07-25 11:00:00,0,13320,106660,4830,5450,410,7000,,
2017-07-25 12:00:00,0,13600,109060,4880,5780,590,7000,,
2017-07-25 13:00:00,0,16650,111470,3350,3920,340,6000,,
2017-07-25 14:00:00,0,16650,123620,4970,5590,370,6000,,
2017-07-25 15:00:00,0,16930,130880,5450,6120,470,6250,,
2017-07-25 16:00:00,0,19980,128260,4920,5350,250,8000,,
2017-07-25 17:00:00,0,19980,117930,4970,5540,340,8000,,
2017-07-25 18:00:00,0,20540,111540,4780,5400,340,8500,,
2017-07-25 19:00:00,0,25530,101070,5450,6210,470,14000,,
2017-07-25 20:00:00,0,25530,91920,6070,6500,310,14000,,
2017-07-25 21:00:00,0,24980,83080,5930,6360,250,13750,,
2017-07-25 22:00:00,0,19980,74110,5110,5640,340,10000,,
2017-07-25 23:00:00,0,19980,68490,5450,5930,310,10000,,
2017-07-26 00:00:00,0,20540,64500,6360,6740,250,10250,,
2017-07-26 01:00:00,0,23310,61550,6550,7030,340,12000,,
2017-07-26 02:00:00,0,23310,59390,6980,7220,160,12000,,
2017-07-26 03:00:00,10,23310,56810,7270,7790,310,12000,,
2017-07-26 04:00:00,0,22200,53800,7360,7700,220,12000,,
2017-07-26 05:00:00,140,22200,51150,7460,7890,250,12000,,
2017-07-26 06:00:00,220,21920,50450,7840,8800,620,11750,,
2017-07-26 07:00:00,310,19980,54900,7790,9230,940,9000,,
2017-07-26 08:00:00,1440,19980,65530,7320,8750,940,9000,,
2017-07-26 09:00:00,780,19700,80240,7220,8370,780,9000,,
2017-07-26 10:00:00,240,16650,101170,6790,7500,470,7000,,
2017-07-26 11:00:00,380,16650,112960,6550,7310,500,7000,,
2017-07-26 12:00:00,0,16650,113740,5110,5590,340,7000,,
2017-07-26 13:00:00,90,15540,116430,4110,4730,440,6000,,
2017-07-26 14:00:00,0,15540,123060,4640,5260,410,6000,,
2017-07-26 15:00:00,0,14990,107480,4020,4490,280,5750,,
2017-07-26 16:00:00,0,8880,94470,4160,4880,470,4000,,
2017-07-26 17:00:00,0,8880,78870,3010,3680,470,4000,,
2017-07-26 18:00:00,0,9990,74230,3780,4680,560,4500,,
2017-07-26 19:00:00,0,18870,67710,4210,4830,400,8000,,
2017-07-26 20:00:00,0,18870,61280,5500,5880,310,8000,,
2017-07-26 21:00:00,0,18870,56080,5980,6500,370,8250,,
2017-07-26 22:00:00,0,18870,52250,5690,6070,250,9000,,
2017-07-26 23:00:00,560,18870,47760,4970,5500,280,9000,,
2017-07-27 00:00:00,540,18870,52790,3730,4250,340,9000,,
2017-07-27 01:00:00,500,18870,52450,3110,3490,220,9000,,
2017-07-27 02:00:00,1040,18870,45050,2870,3060,120,9000,,
2017-07-27 03:00:00,740,17760,43560,2250,2530,280,8750,,
2017-07-27 04:00:00,1460,9990,41090,2150,2490,190,6000,,
2017-07-27 05:00:00,1580,9990,37220,2440,2820,190,6000,,
2017-07-27 06:00:00,1590,9440,35600,3160,3870,470,5750,,
2017-07-27 07:00:00,1210,5550,35120,3830,5500,1090,4000,,
2017-07-27 08:00:00,1100,5550,36860,4450,6790,1560,4000,,
2017-07-27 09:00:00,1010,5270,39520,4350,6790,1660,3750,,
2017-07-27 10:00:00,1190,3330,43980,4160,6210,1340,2000,,
2017-07-27 11:00:00,1300,3330,50770,3580,4830,810,2000,,
2017-07-27 12:00:00,930,3610,57570,3440,4250,530,2000,,
2017-07-27 13:00:00,1570,5550,63910,3160,3780,400,2000,,
2017-07-27 14:00:00,1670,5550,70950,3110,3680,410,2000,,
2017-07-27 15:00:00,510,5270,67630,3060,3590,310,2000,,
2017-07-27 16:00:00,350,3330,62920,3390,3970,370,1000,,
2017-07-27 17:00:00,650,3330,56060,3160,3920,530,1000,,
2017-07-27 18:00:00,60,4160,52360,3730,4490,500,1500,,
2017-07-27 19:00:00,510,9990,39380,4730,5210,310,5000,,
2017-07-27 20:00:00,1190,9990,31270,5300,5540,150,5000,,
2017-07-27 21:00:00,1180,9990,26530,5590,5780,90,5000,,
2017-07-27 22:00:00,1910,9990,24760,4160,4300,120,4000,,
2017-07-27 23:00:00,2170,9990,24020,3440,3590,120,4000,,
2017-07-28 00:00:00,540,9440,24270,2630,2820,120,3750,,
2017-07-28 01:00:00,1110,5550,24970,2100,2200,60,2000,,
2017-07-28 02:00:00,850,5550,24440,2050,2200,90,2000,,
2017-07-28 03:00:00,590,5270,24130,1960,2250,160,2250,,
2017-07-28 04:00:00,800,3330,22450,2440,2580,90,4000,,
2017-07-28 05:00:00,1220,3330,20930,3350,3630,130,4000,,
2017-07-28 06:00:00,720,3330,22410,3160,3920,470,4000,,
2017-07-28 07:00:00,1140,3330,24610,3010,4640,1090,3000,,
2017-07-28 08:00:00,840,3330,30560,3490,5590,1310,3000,,
2017-07-28 09:00:00,360,3330,42490,4210,5830,1090,3000,,
2017-07-28 10:00:00,850,1110,56430,3640,4540,590,2000,,
2017-07-28 11:00:00,320,1110,61800,2630,3250,370,2000,,
2017-07-28 12:00:00,420,1110,65250,2630,3150,370,2000,,
2017-07-28 13:00:00,120,1110,68690,2440,2870,280,2000,,
2017-07-28 14:00:00,150,1110,82520,3060,3540,280,2000,,
2017-07-28 15:00:00,0,1670,82340,3200,3590,280,1750,,
2017-07-28 16:00:00,0,6660,72930,3200,3680,340,1000,,
2017-07-28 17:00:00,200,6660,60600,3390,3870,310,1000,,
2017-07-28 18:00:00,0,6940,53370,3160,3820,440,1500,,
2017-07-28 19:00:00,140,9990,45500,4210,4590,220,6000,,
2017-07-28 20:00:00,70,9990,39830,4690,4970,190,6000,,
2017-07-28 21:00:00,0,9990,39460,5260,5500,120,5750,,
2017-07-28 22:00:00,600,11100,40950,4690,4970,220,4000,,
2017-07-28 23:00:00,460,11100,39190,4880,5070,120,4000,,
2017-07-29 00:00:00,0,10820,36490,4730,4920,150,4250,,
2017-07-29 01:00:00,0,7770,33120,4060,4400,220,7000,,
2017-07-29 02:00:00,0,7770,31160,3110,3300,120,7000,,
2017-07-29 03:00:00,0,7490,28210,3350,3440,90,6750,,
2017-07-29 04:00:00,0,4440,25670,3300,3540,150,4000,,
2017-07-29 05:00:00,0,4440,24000,3730,3870,120,4000,,
2017-07-29 06:00:00,0,4440,22330,4400,5400,650,4000,,
2017-07-29 07:00:00,0,3330,25560,3680,5020,840,3000,,
2017-07-29 08:00:00,0,3330,29180,2730,3680,690,3000,,
2017-07-29 09:00:00,0,3330,33430,2730,3820,690,2750,,
2017-07-29 10:00:00,0,3330,42970,2920,3730,530,2000,,
2017-07-29 11:00:00,0,3330,46290,2290,2720,220,2000,,
2017-07-29 12:00:00,0,3050,53780,2240,2720,310,2000,,
2017-07-29 13:00:00,0,2220,61450,2390,2680,190,1000,,
2017-07-29 14:00:00,0,2220,68860,2440,2960,340,1000,,
2017-07-29 15:00:00,0,2780,77270,2490,2720,150,1000,,
2017-07-29 16:00:00,0,6660,74690,3160,3540,220,1000,,
2017-07-29 17:00:00,0,6660,54610,3060,3630,370,1000,,
2017-07-29 18:00:00,0,7220,40920,2920,3590,470,1250,,
2017-07-29 19:00:00,0,12210,33240,3110,3200,60,4000,,
2017-07-29 20:00:00,0,12210,31840,2970,3200,160,4000,,
2017-07-29 21:00:00,0,11660,31180,3440,3590,90,3750,,
2017-07-29 22:00:00,0,7770,30540,3820,4060,120,3000,,
2017-07-29 23:00:00,0,7770,29110,3820,3920,90,3000,,
2017-07-30 00:00:00,0,7490,31090,3680,3730,30,3250,,
2017-07-30 01:00:00,260,5550,34160,2870,2960,60,4000,,
2017-07-30 02:00:00,0,5550,36090,2540,2630,90,4000,,
2017-07-30 03:00:00,0,5550,35100,2440,2680,150,4000,,
2017-07-30 04:00:00,0,5550,36730,2100,2250,90,3000,,
2017-07-30 05:00:00,0,5550,38380,2390,2530,60,3000,,
2017-07-30 06:00:00,0,5550,37980,2200,2580,220,3000,,
2017-07-30 07:00:00,0,5550,39040,1670,2200,280,2000,,
2017-07-30 08:00:00,0,5550,44570,1580,1960,220,2000,,
2017-07-30 09:00:00,0,5270,51000,1670,1820,90,2000,,
2017-07-30 10:00:00,0,3330,56510,1770,2200,280,1000,,
2017-07-30 11:00:00,0,3330,63430,2150,2530,190,1000,,
2017-07-30 12:00:00,0,3050,64950,1910,2290,250,1000,,
2017-07-30 13:00:00,0,2220,72550,1910,2340,310,,,
2017-07-30 14:00:00,0,2220,77750,1960,2390,280,,,
2017-07-30 15:00:00,0,1940,77770,2010,2490,370,,,
2017-07-30 16:00:00,0,1110,79340,2200,2580,280,0,,
2017-07-30 17:00:00,0,1110,77630,2290,2870,410,0,,
2017-07-30 18:00:00,0,2220,74220,2150,2630,310,250,,
2017-07-30 19:00:00,0,11100,67350,3200,3680,370,3000,,
2017-07-30 20:00:00,0,11100,64470,2680,3010,190,3000,,
2017-07-30 21:00:00,0,11100,63520,2680,3060,190,3000,,
2017-07-30 22:00:00,0,11100,64200,3440,3680,220,2000,,
2017-07-30 23:00:00,0,11100,60860,4020,4250,120,2000,,
2017-07-31 00:00:00,0,11100,58710,3110,3440,250,2000,,
2017-07-31 01:00:00,0,9990,59190,2490,2820,250,2000,,
2017-07-31 02:00:00,0,9990,58380,2630,2920,220,2000,,
2017-07-31 03:00:00,0,9710,61170,2390,2680,190,2000,,
2017-07-31 04:00:00,0,7770,57610,3110,3490,280,3000,,
2017-07-31 05:00:00,0,7770,54790,4010,4400,250,3000,,
2017-07-31 06:00:00,20,8050,53790,4780,5500,500,3000,,
2017-07-31 07:00:00,0,8880,55300,3540,4680,780,2000,,
2017-07-31 08:00:00,0,8880,57290,2970,3970,660,2000,,
2017-07-31 09:00:00,20,9160,61870,2490,3350,560,2250,,
2017-07-31 10:00:00,0,12210,62760,2240,3010,500,4000,,
2017-07-31 11:00:00,0,12210,58700,3250,3920,440,4000,,
2017-07-31 12:00:00,0,12210,52330,4970,5740,500,4000,,
2017-07-31 13:00:00,0,12210,50480,5880,7270,910,3000,,
2017-07-31 14:00:00,0,12210,62850,4310,5260,590,3000,,
2017-07-31 15:00:00,0,12770,76680,4210,4970,500,2750,,
2017-07-31 16:00:00,0,16650,77520,3390,4060,400,2000,,
2017-07-31 17:00:00,0,16650,68880,4260,4830,370,2000,,
2017-07-31 18:00:00,0,16100,69490,4590,5110,380,2250,,
2017-07-31 19:00:00,0,12210,61910,3730,4250,370,5000,,
2017-07-31 20:00:00,0,12210,58850,4540,4970,250,5000,,
2017-07-31 21:00:00,0,12210,56150,4590,5020,280,5000,,
2017-07-31 22:00:00,0,13320,60220,4020,4400,190,6000,,
2017-07-31 23:00:00,0,13320,66110,3300,3730,280,6000,,
2017-08-01 00:00:00,0,13320,68590,2820,3300,280,6000,,
2017-08-01 01:00:00,0,12210,67120,2300,2580,150,6000,,
2017-08-01 02:00:00,0,12210,63580,2100,2440,220,6000,,
2017-08-01 03:00:00,40,12210,59070,2250,2720,280,6250,,
2017-08-01 04:00:00,0,12210,57850,2300,2630,220,9000,,
2017-08-01 05:00:00,20,12210,57380,2580,2960,250,9000,,
2017-08-01 06:00:00,10,11380,55380,4020,4540,340,8500,,
2017-08-01 07:00:00,0,6660,54160,4450,5540,750,4000,,
2017-08-01 08:00:00,400,6660,59460,3540,4640,720,4000,,
2017-08-01 09:00:00,380,6380,66860,2870,3730,530,4000,,
2017-08-01 10:00:00,270,4440,76310,2250,2920,440,3000,,
2017-08-01 11:00:00,90,4440,81840,2200,2770,400,3000,,
2017-08-01 12:00:00,100,4720,87050,2300,2820,310,3000,,
2017-08-01 13:00:00,100,8880,94040,2530,3250,440,2000,,
2017-08-01 14:00:00,0,8880,87140,2200,2680,340,2000,,
2017-08-01 15:00:00,0,8880,84720,2150,2680,370,2000,,
2017-08-01 16:00:00,0,7770,84860,2390,3060,400,1000,,
2017-08-01 17:00:00,0,7770,84430,2540,3010,310,1000,,
2017-08-01 18:00:00,0,8330,80050,2730,3200,280,1500,,
2017-08-01 19:00:00,0,11100,74480,3540,3920,220,5000,,
2017-08-01 20:00:00,0,11100,69990,3920,4250,250,5000,,
2017-08-01 21:00:00,0,10820,65720,4160,4400,120,5000,,
2017-08-01 22:00:00,0,9990,63030,4350,4640,220,4000,,
2017-08-01 23:00:00,0,9990,62370,3540,3780,90,4000,,
2017-08-02 00:00:00,0,9990,61770,2730,3010,160,4250,,
2017-08-02 01:00:00,0,9990,65840,2390,2680,190,7000,,
2017-08-02 02:00:00,0,9990,63740,2050,2200,120,7000,,
2017-08-02 03:00:00,0,9710,61410,2340,2490,120,6750,,
2017-08-02 04:00:00,0,6660,61040,2150,2340,120,4000,,
2017-08-02 05:00:00,30,6660,58280,2680,3010,220,4000,,
2017-08-02 06:00:00,20,6380,57700,3540,4020,340,4000,,
2017-08-02 07:00:00,320,5550,57530,3540,4490,620,3000,,
2017-08-02 08:00:00,350,5550,60960,3160,4160,630,3000,,
2017-08-02 09:00:00,990,5270,68750,3010,3920,590,3000,,
2017-08-02 10:00:00,1190,3330,79540,3010,3870,590,2000,,
2017-08-02 11:00:00,780,3330,90320,2970,3630,370,2000,,
2017-08-02 12:00:00,520,3330,103420,2920,3540,370,2000,,
2017-08-02 13:00:00,60,3330,113080,3200,3870,370,2000,,
2017-08-02 14:00:00,340,3330,111210,3250,3680,280,2000,,
2017-08-02 15:00:00,0,3330,103290,3200,3680,340,1750,,
2017-08-02 16:00:00,0,3330,93440,3110,3780,370,1000,,
2017-08-02 17:00:00,0,3330,95540,2920,3540,470,1000,,
2017-08-02 18:00:00,0,3890,83310,3540,4110,370,1500,,
2017-08-02 19:00:00,0,8880,60420,3580,3820,190,7000,,
2017-08-02 20:00:00,0,8880,51030,3680,4060,250,7000,,
2017-08-02 21:00:00,0,9440,50270,3300,3540,160,6750,,
2017-08-02 22:00:00,0,13320,46580,3630,3730,60,5000,,
2017-08-02 23:00:00,190,13320,42760,3870,4060,90,5000,,
2017-08-03 00:00:00,0,12770,40240,3780,4020,90,5000,,
2017-08-03 01:00:00,0,7770,40150,2590,2870,220,4000,,
2017-08-03 02:00:00,0,7770,41040,2150,2150,60,4000,,
2017-08-03 03:00:00,0,7770,38810,2010,2060,30,4000,,
2017-08-03 04:00:00,0,7770,36210,2340,2440,90,6000,,
2017-08-03 05:00:00,0,7770,34000,2820,3060,120,6000,,
2017-08-03 06:00:00,30,7770,33110,3110,3730,340,5750,,
2017-08-03 07:00:00,70,7770,33840,3350,4450,750,3000,,
2017-08-03 08:00:00,0,7770,38380,2920,3920,660,3000,,
2017-08-03 09:00:00,60,7490,44150,2490,3590,690,3000,,
2017-08-03 10:00:00,0,4440,46660,2100,2530,250,2000,,
2017-08-03 11:00:00,0,4440,56150,2680,3200,370,2000,,
2017-08-03 12:00:00,0,4160,67700,2440,2820,220,2000,,
2017-08-03 13:00:00,0,3330,71900,2290,2530,150,2000,,
2017-08-03 14:00:00,0,3330,82120,2730,2960,120,2000,,
2017-08-03 15:00:00,0,3330,78190,2730,3150,220,2000,,
2017-08-03 16:00:00,0,2220,67410,2730,3060,250,1000,,
2017-08-03 17:00:00,0,2220,65040,2730,3060,220,1000,,
2017-08-03 18:00:00,0,2500,61880,3160,3630,310,1000,,
2017-08-03 19:00:00,0,5550,61770,4210,4780,370,1000,,
2017-08-03 20:00:00,0,5550,62280,5160,5590,310,1000,,
2017-08-03 21:00:00,0,5830,63400,5350,5930,410,1000,,
2017-08-03 22:00:00,0,8880,61240,5260,5450,150,1000,,
2017-08-03 23:00:00,0,8880,60720,4880,5160,160,1000,,
2017-08-04 00:00:00,10,8880,64350,4310,4540,120,1250,,
2017-08-04 01:00:00,0,9990,61230,3490,3820,220,4000,,
2017-08-04 02:00:00,0,9990,60150,2730,3060,220,4000,,
2017-08-04 03:00:00,0,9990,57990,2340,2680,220,4250,,
2017-08-04 04:00:00,0,9990,54650,2820,2960,90,7000,,
2017-08-04 05:00:00,0,9990,49260,2820,3200,220,7000,,
2017-08-04 06:00:00,0,9710,40500,3970,4490,370,6750,,
2017-08-04 07:00:00,0,6660,35930,3160,4060,530,4000,,
2017-08-04 08:00:00,0,6660,38190,3060,4110,660,4000,,
2017-08-04 09:00:00,0,6940,42490,3350,4450,690,4000,,
2017-08-04 10:00:00,0,8880,45700,2970,3540,440,3000,,
2017-08-04 11:00:00,0,8880,48340,2920,3440,340,3000,,
2017-08-04 12:00:00,0,8330,54920,3060,3680,370,2750,,
2017-08-04 13:00:00,0,4440,65940,3110,3440,220,1000,,
2017-08-04 14:00:00,0,4440,68200,2820,3150,220,1000,,
2017-08-04 15:00:00,0,4440,73900,3060,3250,120,1000,,
2017-08-04 16:00:00,0,5550,73340,3300,3730,340,2000,,
2017-08-04 17:00:00,0,5550,62590,3300,3780,310,2000,,
2017-08-04 18:00:00,0,6660,47110,3580,4160,370,2250,,
2017-08-04 19:00:00,0,15540,39130,4110,4250,90,5000,,
2017-08-04 20:00:00,0,15540,30010,4920,4970,30,5000,,
2017-08-04 21:00:00,0,15260,25830,4500,4590,30,5250,,
2017-08-04 22:00:00,0,13320,25070,4210,4300,60,8000,,
2017-08-04 23:00:00,670,13320,26720,3110,2960,-90,8000,,
2017-08-05 00:00:00,1640,12770,26780,2780,2770,-30,7500,,
2017-08-05 01:00:00,1620,7770,26860,2870,2680,-120,4000,,
2017-08-05 02:00:00,2220,7770,26840,2770,2680,0,4000,,
2017-08-05 03:00:00,2160,7220,27890,2820,2720,-30,4000,,
2017-08-05 04:00:00,2150,4440,28410,2050,1910,-90,3000,,
2017-08-05 05:00:00,2350,4440,28350,2730,2580,-60,3000,,
2017-08-05 06:00:00,2820,4160,33520,2540,2530,30,2750,,
2017-08-05 07:00:00,2320,3330,37190,2680,3150,310,2000,,
2017-08-05 08:00:00,1850,3330,36630,3060,4490,940,2000,,
2017-08-05 09:00:00,1600,3050,39590,2970,4250,840,2000,,
2017-08-05 10:00:00,1610,2220,46090,3300,4450,750,2000,,
2017-08-05 11:00:00,1950,2220,54750,3300,4400,660,2000,,
2017-08-05 12:00:00,1020,2220,68930,3490,4020,340,2000,,
2017-08-05 13:00:00,1260,2220,83140,3200,3540,190,2000,,
2017-08-05 14:00:00,1100,2220,87610,2540,3060,340,2000,,
2017-08-05 15:00:00,570,2500,82490,2250,2680,220,1750,,
2017-08-05 16:00:00,380,4440,80850,2490,2870,250,1000,,
2017-08-05 17:00:00,180,4440,78530,2390,2720,220,1000,,
2017-08-05 18:00:00,420,5550,77460,2340,2680,250,1500,,
2017-08-05 19:00:00,800,15540,73080,3390,3680,150,6000,,
2017-08-05 20:00:00,940,15540,70930,3630,3680,30,6000,,
2017-08-05 21:00:00,450,15820,70870,3200,3250,60,6250,,
2017-08-05 22:00:00,1020,18870,67510,3630,3680,30,8000,,
2017-08-05 23:00:00,1580,18870,63030,3630,3780,90,8000,,
2017-08-06 00:00:00,760,18590,58820,3920,3970,30,7750,,
2017-08-06 01:00:00,640,15540,55010,3730,3820,60,5000,,
2017-08-06 02:00:00,1360,15540,51110,3970,4210,120,5000,,
2017-08-06 03:00:00,520,14990,48960,3870,4060,90,4750,,
2017-08-06 04:00:00,220,9990,47040,3730,3970,160,3000,,
2017-08-06 05:00:00,640,9990,43660,4590,4780,150,3000,,
2017-08-06 06:00:00,530,11100,42750,4540,5160,430,3000,,
2017-08-06 07:00:00,1050,21090,46590,4160,4780,430,4000,,
2017-08-06 08:00:00,980,21090,50900,4020,5160,780,4000,,
2017-08-06 09:00:00,2470,20810,58450,4590,5540,660,4000,,
2017-08-06 10:00:00,2550,16650,71080,4020,4640,400,3000,,
2017-08-06 11:00:00,1570,16650,82850,3780,4250,280,3000,,
2017-08-06 12:00:00,810,15820,91670,3580,3870,190,2750,,
2017-08-06 13:00:00,1420,8880,93440,2780,3200,220,1000,,
2017-08-06 14:00:00,10,8880,101720,2820,3110,250,1000,,
2017-08-06 15:00:00,0,9160,111540,3010,3490,340,1000,,
2017-08-06 16:00:00,420,12210,108750,3490,3780,190,,,
2017-08-06 17:00:00,590,12210,102830,4400,4780,280,,,
2017-08-06 18:00:00,0,12770,93010,3540,3920,310,,,
2017-08-06 19:00:00,0,16650,86020,3350,3590,150,5000,,
2017-08-06 20:00:00,140,16650,78400,3350,3540,120,5000,,
2017-08-06 21:00:00,450,16370,75420,3680,3870,90,5250,,
2017-08-06 22:00:00,620,15540,72610,4210,4590,250,9000,,
2017-08-06 23:00:00,190,15540,60350,7220,7650,280,9000,,
2017-08-07 00:00:00,0,15540,55080,7510,7930,220,8750,,
2017-08-07 01:00:00,0,16650,58390,4300,4730,280,6000,,
2017-08-07 02:00:00,0,16650,53210,4120,4160,60,6000,,
2017-08-07 03:00:00,0,16650,51350,4110,4350,120,5750,,
2017-08-07 04:00:00,0,17760,49680,4260,4450,120,5000,,
2017-08-07 05:00:00,0,17760,47970,4260,4540,190,5000,,
2017-08-07 06:00:00,0,16930,43450,4160,4680,340,4750,,
2017-08-07 07:00:00,0,11100,47030,5070,6450,870,3000,,
2017-08-07 08:00:00,0,11100,50870,5350,7120,1150,3000,,
2017-08-07 09:00:00,0,11380,62820,4590,5930,870,3250,,
2017-08-07 10:00:00,0,13320,71660,4210,5160,660,6000,,
2017-08-07 11:00:00,0,13320,80200,4020,4680,410,6000,,
2017-08-07 12:00:00,0,13040,89820,3490,4210,440,5750,,
2017-08-07 13:00:00,0,11100,93860,3060,3390,220,4000,,
2017-08-07 14:00:00,0,11100,92820,2920,3350,310,4000,,
2017-08-07 15:00:00,0,11930,89310,2870,3350,310,4500,,
2017-08-07 16:00:00,0,17760,81790,3060,3390,250,8000,,
2017-08-07 17:00:00,0,17760,79550,3680,4110,310,8000,,
2017-08-07 18:00:00,0,17760,75580,4350,4680,220,8250,,
2017-08-07 19:00:00,0,16650,72150,3830,3970,90,11000,,
2017-08-07 20:00:00,0,16650,71600,3110,3350,190,11000,,
2017-08-07 21:00:00,0,16370,70560,2630,2820,120,10750,,
2017-08-07 22:00:00,0,14430,72930,2250,2530,190,10000,,
2017-08-07 23:00:00,240,14430,75170,2630,2870,190,10000,,
2017-08-08 00:00:00,1030,14430,75950,2870,3110,150,9500,,
2017-08-08 01:00:00,590,15540,74270,2870,3200,220,6000,,
2017-08-08 02:00:00,1080,15540,72090,3110,3350,150,6000,,
2017-08-08 03:00:00,370,14990,69560,3200,3490,190,5750,,
2017-08-08 04:00:00,250,11100,65620,3630,3820,120,5000,,
2017-08-08 05:00:00,380,11100,61510,4310,4680,280,5000,,
2017-08-08 06:00:00,1330,11100,60100,4690,5400,410,4750,,
2017-08-08 07:00:00,290,12210,60510,5020,6120,750,3000,,
2017-08-08 08:00:00,1150,12210,63530,4500,5880,940,3000,,
2017-08-08 09:00:00,1830,11930,70370,3780,5070,840,3000,,
2017-08-08 10:00:00,1620,6660,77600,4110,5020,650,1000,,
2017-08-08 11:00:00,520,6660,87440,3440,4210,530,1000,,
2017-08-08 12:00:00,400,6660,93810,2920,3590,440,1000,,
2017-08-08 13:00:00,350,6660,100140,3680,4590,560,1000,,
2017-08-08 14:00:00,360,6660,107950,4120,4780,470,1000,,
2017-08-08 15:00:00,210,6380,106950,3920,4350,280,1500,,
2017-08-08 16:00:00,0,3330,95650,3200,3730,310,5000,,
2017-08-08 17:00:00,10,3330,89910,3490,4110,410,5000,,
2017-08-08 18:00:00,90,5550,83670,4310,4780,310,5250,,
2017-08-08 19:00:00,0,22200,78720,3680,4020,150,8000,,
2017-08-08 20:00:00,0,22200,70920,3010,3250,150,8000,,
2017-08-08 21:00:00,0,21090,67020,2250,2530,220,7750,,
2017-08-08 22:00:00,0,12210,65230,2340,2680,220,5000,,
2017-08-08 23:00:00,0,12210,64900,2780,2960,90,5000,,
2017-08-09 00:00:00,0,11930,64510,2490,2820,150,5000,,
