Data,DiÛxido de Enxofre,PartÌculas < 10 µm,Ozono,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,PartÌculas < 2.5 µm,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-07-03 19:00:00,2660,28860,142550,7900,8636,480,18000,,
2017-07-03 20:00:00,1330,34410,98250,13100,13437,220,18750,,
2017-07-03 21:00:00,1330,38850,60250,17620,18203,380,19000,,
2017-07-03 22:00:00,3330,33300,55550,12330,12637,200,18000,,
2017-07-03 23:00:00,3330,28860,60050,7370,7769,260,17000,,
2017-07-04 00:00:00,0,24420,50250,7250,7787,350,15750,,
2017-07-04 01:00:00,0,21090,38000,8990,9235,160,15000,,
2017-07-04 02:00:00,0,21090,39000,7110,7907,520,16750,,
2017-07-04 03:00:00,670,21090,47050,5830,6581,490,18000,,
2017-07-04 04:00:00,0,21650,60550,5400,5783,250,15750,,
2017-07-04 05:00:00,670,22200,67600,4760,5297,350,14000,,
2017-07-04 06:00:00,0,18870,56500,10890,11825,610,14750,,
2017-07-04 07:00:00,670,16650,61250,9020,10277,820,15000,,
2017-07-04 08:00:00,0,18040,67850,8600,10762,1410,,,
2017-07-04 09:00:00,0,18870,76900,7520,10265,1790,,,
2017-07-04 10:00:00,0,21920,76950,9000,11975,1940,,,
2017-07-04 11:00:00,0,24420,86950,10820,15956,3350,18000,,
2017-07-04 12:00:00,0,23870,108050,5400,6228,540,13500,,
2017-07-04 13:00:00,0,23310,115450,4000,4613,400,10000,,
2017-07-04 14:00:00,0,28310,108150,4620,5065,290,12750,,
2017-07-04 15:00:00,0,32190,109400,4340,4984,420,15000,,
2017-07-04 16:00:00,0,29690,104550,2960,3466,330,16250,,
2017-07-04 17:00:00,0,27750,100850,3500,3883,250,17000,,
2017-07-04 18:00:00,0,35520,93750,3490,3889,260,17500,,
2017-07-04 19:00:00,0,41070,86800,3270,3439,110,18000,,
2017-07-04 20:00:00,670,32750,76700,4150,4595,290,18000,,
2017-07-04 21:00:00,670,26640,55900,7970,8292,210,18000,,
2017-07-04 22:00:00,1330,30250,43650,9580,9810,150,16250,,
2017-07-04 23:00:00,670,33300,33000,9480,10063,380,15000,,
2017-07-05 00:00:00,890,,27700,10150,10947,520,,,
2017-07-05 01:00:00,2000,,21650,12070,13312,810,,,
2017-07-05 02:00:00,2000,,24750,9650,10049,260,,,
2017-07-05 03:00:00,1330,,16000,14090,14657,370,,,
2017-07-05 04:00:00,1770,,13950,11420,14180,1800,,,
2017-07-05 05:00:00,2000,,16250,11450,13382,1260,,,
2017-07-05 06:00:00,670,,16550,14170,18647,2920,,,
2017-07-05 07:00:00,670,,35400,7890,8963,700,,,
2017-07-05 08:00:00,0,,40650,6250,7845,1040,,,
2017-07-05 09:00:00,670,,46050,4060,4827,500,,,
2017-07-05 10:00:00,670,,49350,4590,5939,880,,,
2017-07-05 11:00:00,0,,60950,4570,6088,990,,,
2017-07-05 12:00:00,2660,,71600,4990,6431,940,,,
2017-07-05 13:00:00,2000,,82600,3530,4588,690,,,
2017-07-05 14:00:00,1330,,64900,6380,7959,1030,,,
2017-07-05 15:00:00,1330,,49450,8990,11965,1940,,,
2017-07-05 16:00:00,1330,,53400,8070,10186,1380,,,
2017-07-05 17:00:00,2660,,58350,8920,10653,1130,,,
2017-07-05 18:00:00,2660,,55750,6740,7614,570,,,
2017-07-05 19:00:00,3330,,54450,4100,4407,200,,,
2017-07-05 20:00:00,3330,,46550,4330,4790,300,,,
2017-07-05 21:00:00,3990,,41600,4920,5518,390,,,
2017-07-05 22:00:00,5320,,34600,6320,6964,420,,,
2017-07-05 23:00:00,5320,,29100,7890,8565,440,,,
2017-07-06 00:00:00,2660,,31050,8020,8296,180,,,
2017-07-06 01:00:00,2660,,27400,9730,10527,520,,,
2017-07-06 02:00:00,3330,,21050,11480,12124,420,,,
2017-07-06 03:00:00,2000,,25950,10500,11144,420,,,
2017-07-06 04:00:00,2660,,31400,8100,8207,70,,,
2017-07-06 05:00:00,1330,,29400,8990,9680,450,,,
2017-07-06 06:00:00,3330,,22150,11030,13928,1890,,,
2017-07-06 07:00:00,1330,,34700,9720,11207,970,,,
2017-07-06 08:00:00,670,,47200,5070,6373,850,,,
2017-07-06 09:00:00,670,,55300,4550,6329,1160,,,
2017-07-06 10:00:00,1330,,58750,6340,8180,1200,,,
2017-07-06 11:00:00,1330,,62950,5070,6373,850,,,
2017-07-06 12:00:00,890,,69250,3100,3575,310,,,
2017-07-06 13:00:00,1330,,76300,1900,2421,340,,,
2017-07-06 14:00:00,670,,76300,2460,3211,490,,,
2017-07-06 15:00:00,670,,76700,2870,3253,250,,,
2017-07-06 16:00:00,0,,74550,2380,2717,220,,,
2017-07-06 17:00:00,2000,,71000,3050,3449,260,,,
2017-07-06 18:00:00,670,,68950,3090,3427,220,,,
2017-07-06 19:00:00,1330,,63500,4160,4359,130,,,
2017-07-06 20:00:00,2000,,56400,3930,4206,180,,,
2017-07-06 21:00:00,2000,,51850,3910,4217,200,,,
2017-07-06 22:00:00,3330,,44450,4840,5423,380,,,
2017-07-06 23:00:00,2660,,37100,5710,5925,140,,,
2017-07-07 00:00:00,890,,30000,7660,7997,220,,,
2017-07-07 01:00:00,1330,,24400,9400,9860,300,,,
2017-07-07 02:00:00,670,,20600,9340,10030,450,,,
2017-07-07 03:00:00,1330,,17650,11690,12150,300,,,
2017-07-07 04:00:00,2000,,15100,13190,14233,680,,,
2017-07-07 05:00:00,670,,19850,10050,11001,620,,,
2017-07-07 06:00:00,1330,,15600,13370,17295,2560,,,
2017-07-07 07:00:00,670,,45650,6860,7949,710,,,
2017-07-07 08:00:00,670,,71600,3070,3530,300,,,
2017-07-07 09:00:00,0,,80150,3520,3735,140,,,
2017-07-07 10:00:00,0,,,3230,3905,440,,,
2017-07-07 11:00:00,2000,,,3480,3817,220,,,
2017-07-07 12:00:00,,,94900,,,,,,
2017-07-07 13:00:00,,,84550,3150,4177,670,,,
2017-07-07 14:00:00,0,,84050,2880,3846,630,,,
2017-07-07 15:00:00,0,,89800,2510,3706,780,,,
2017-07-07 16:00:00,0,,95350,2260,3149,580,,,
2017-07-07 17:00:00,0,,93550,2550,3439,580,,,
2017-07-07 18:00:00,0,,91450,2650,3570,600,,,
2017-07-07 19:00:00,0,,93600,2900,3237,220,,,
2017-07-07 20:00:00,0,,88150,2700,3727,670,,,
2017-07-07 21:00:00,0,,90200,2730,3267,350,,,
2017-07-07 22:00:00,0,,94850,2750,3041,190,,,
2017-07-07 23:00:00,0,,92050,2560,2851,190,,,
2017-07-08 00:00:00,890,,92950,2670,2869,130,,,
2017-07-08 01:00:00,670,,90900,2620,3034,270,,,
2017-07-08 02:00:00,670,,86900,2430,3273,550,,,
2017-07-08 03:00:00,2000,,84800,2950,3226,180,,,
2017-07-08 04:00:00,670,,80950,4040,4270,150,,,
2017-07-08 05:00:00,670,,79800,3940,4155,140,,,
2017-07-08 06:00:00,670,,79350,3090,3657,370,,,
2017-07-08 07:00:00,1330,,77850,3700,3961,170,,,
2017-07-08 08:00:00,0,,80500,3320,3596,180,,,
2017-07-08 09:00:00,670,,83900,3850,4141,190,,,
2017-07-08 10:00:00,0,,87550,3750,4195,290,,,
2017-07-08 11:00:00,670,,88000,3870,4652,510,,,
2017-07-08 12:00:00,0,,89050,3880,4309,280,,,
2017-07-08 13:00:00,0,,89150,4370,5029,430,,,
2017-07-08 14:00:00,0,,94050,3190,3865,440,,,
2017-07-08 15:00:00,0,,90050,2900,3544,420,,,
2017-07-08 16:00:00,0,,88600,3820,4280,300,,,
2017-07-08 17:00:00,0,,87150,3050,3357,200,,,
2017-07-08 18:00:00,0,,86500,2740,2985,160,,,
2017-07-08 19:00:00,0,,86600,2620,3049,280,,,
2017-07-08 20:00:00,0,,87100,3380,3441,40,,,
2017-07-08 21:00:00,0,,87550,2970,3415,290,,,
2017-07-08 22:00:00,0,,85150,2880,3432,360,,,
2017-07-08 23:00:00,0,,81750,2730,3297,370,,,
2017-07-09 00:00:00,0,,78550,3420,3589,110,,,
2017-07-09 01:00:00,0,,80750,2900,3314,270,,,
2017-07-09 02:00:00,0,,70900,4410,4824,270,,,
2017-07-09 03:00:00,0,,69100,4320,4749,280,,,
2017-07-09 04:00:00,0,,65100,3240,3685,290,,,
2017-07-09 05:00:00,0,,60600,3200,3491,190,,,
2017-07-09 06:00:00,0,,60000,3120,3381,170,,,
2017-07-09 07:00:00,0,,63900,2150,2687,350,,,
2017-07-09 08:00:00,0,,66000,1600,1876,180,,,
2017-07-09 09:00:00,0,,66950,2150,2610,300,,,
2017-07-09 10:00:00,0,,69950,2250,2541,190,,,
2017-07-09 11:00:00,0,,71700,2170,2293,80,,,
2017-07-09 12:00:00,0,,69650,2610,4941,1520,,,
2017-07-09 13:00:00,0,,62650,1710,2047,220,,,
2017-07-09 14:00:00,0,,53400,1990,2297,200,,,
2017-07-09 15:00:00,0,,41700,1810,1917,70,,,
2017-07-09 16:00:00,0,,38050,1650,2463,530,,,
2017-07-09 17:00:00,0,,39350,960,1619,430,,,
2017-07-09 18:00:00,0,,39600,1310,1617,200,,,
2017-07-09 19:00:00,670,,37250,1810,2117,200,,,
2017-07-09 20:00:00,670,,33550,3110,3279,110,,,
2017-07-09 21:00:00,670,,23700,6550,6995,290,,,
2017-07-09 22:00:00,2000,,25050,5490,6349,560,,,
2017-07-09 23:00:00,2000,,26350,5340,5861,340,,,
2017-07-10 00:00:00,0,,28050,4410,5115,460,,,
2017-07-10 01:00:00,1330,,28500,4040,4623,380,,,
2017-07-10 02:00:00,670,,30950,4510,4817,200,,,
2017-07-10 03:00:00,670,,30850,4460,4828,240,,,
2017-07-10 04:00:00,0,,29000,5450,6109,430,,,
2017-07-10 05:00:00,670,,30400,4860,5657,520,,,
2017-07-10 06:00:00,0,,40200,5060,6164,720,,,
2017-07-10 07:00:00,0,,49650,3110,4183,700,,,
2017-07-10 08:00:00,0,,53400,3210,3977,500,,,
2017-07-10 09:00:00,0,,54350,2820,3372,360,,,
2017-07-10 10:00:00,0,,55800,2510,3031,340,,,
2017-07-10 11:00:00,0,,59700,2780,3025,160,,,
2017-07-10 12:00:00,0,,67850,2680,3063,250,,,
2017-07-10 13:00:00,0,,70200,2190,2619,280,,,
2017-07-10 14:00:00,0,,60500,2390,2957,370,,,
2017-07-10 15:00:00,0,,55650,1980,2409,280,,,
2017-07-10 16:00:00,0,,56550,1640,2085,290,,,
2017-07-10 17:00:00,0,,55050,1920,2104,120,,,
2017-07-10 18:00:00,0,,57500,1790,2158,240,,,
2017-07-10 19:00:00,1330,,56400,2650,2987,220,,,
2017-07-10 20:00:00,3330,,53150,2590,2682,60,,,
2017-07-10 21:00:00,3330,,49450,2400,2661,170,,,
2017-07-10 22:00:00,4660,,53450,2560,3127,370,,,
2017-07-10 23:00:00,3330,,58850,2780,3363,380,,,
2017-07-11 00:00:00,0,,55900,3260,3367,70,,,
2017-07-11 01:00:00,0,,52350,3020,3327,200,,,
2017-07-11 02:00:00,0,,49450,2870,3100,150,,,
2017-07-11 03:00:00,0,,44950,3370,3646,180,,,
2017-07-11 04:00:00,0,,41800,3750,4425,440,,,
2017-07-11 05:00:00,0,,39750,4410,4778,240,,,
2017-07-11 06:00:00,0,,40650,5420,6294,570,,,
2017-07-11 07:00:00,0,,44550,5080,6092,660,,,
2017-07-11 08:00:00,0,,49150,4160,5187,670,,,
2017-07-11 09:00:00,0,,57100,4130,5157,670,,,
2017-07-11 10:00:00,0,,69750,4610,5055,290,,,
2017-07-11 11:00:00,0,,83500,3770,4215,290,,,
2017-07-11 12:00:00,0,,94750,3530,3929,260,,,
2017-07-11 13:00:00,0,,101700,3320,3565,160,,,
2017-07-11 14:00:00,0,,104950,3080,3279,130,,,
2017-07-11 15:00:00,0,,106050,2800,2938,90,,,
2017-07-11 16:00:00,0,,98700,2980,3271,190,,,
2017-07-11 17:00:00,1330,,88050,3690,4273,380,,,
2017-07-11 18:00:00,1330,,83600,3820,4464,420,,,
2017-07-11 19:00:00,2660,,79100,3370,3784,270,,,
2017-07-11 20:00:00,3990,,69150,3530,3714,120,,,
2017-07-11 21:00:00,1330,,48800,3510,3755,160,,,
2017-07-11 22:00:00,3330,,35600,3920,4181,170,,,
2017-07-11 23:00:00,2000,,28850,3690,3874,120,,,
2017-07-12 00:00:00,0,,22000,22930,23804,570,,,
2017-07-12 01:00:00,670,,18000,8080,8540,300,,,
2017-07-12 02:00:00,0,,19500,6430,6875,290,,,
2017-07-12 03:00:00,0,,14800,7070,7852,510,,,
2017-07-12 04:00:00,0,,12700,7500,8389,580,,,
2017-07-12 05:00:00,670,,9750,9340,13879,2960,,,
2017-07-12 06:00:00,0,,12200,10140,15062,3210,,,
2017-07-12 07:00:00,0,,25250,6270,8585,1510,,,
2017-07-12 08:00:00,0,,33500,4650,5907,820,,,
2017-07-12 09:00:00,0,,48050,7490,12197,3070,,,
2017-07-12 10:00:00,0,,67550,4260,5425,760,,,
2017-07-12 11:00:00,0,,81850,3810,4469,430,,,
2017-07-12 12:00:00,0,,92400,3480,3695,140,,,
2017-07-12 13:00:00,1330,,98600,3290,3489,130,,,
2017-07-12 14:00:00,1330,,106500,2920,3196,180,,,
2017-07-12 15:00:00,3330,,111200,3240,3485,160,,,
2017-07-12 16:00:00,7320,,112100,2690,3073,250,,,
2017-07-12 17:00:00,6650,,108850,4030,4827,520,,,
2017-07-12 18:00:00,2000,,92250,3970,4507,350,,,
2017-07-12 19:00:00,1330,,79550,3560,4189,410,,,
2017-07-12 20:00:00,2660,,66500,4850,5433,380,,,
2017-07-12 21:00:00,3990,,59100,5550,5795,160,,,
2017-07-12 22:00:00,5320,,52900,7090,7351,170,,,
2017-07-12 23:00:00,5990,,46450,8560,8943,250,,,
2017-07-13 00:00:00,2660,,35250,10130,10437,200,,,
2017-07-13 01:00:00,2660,,37250,9360,9544,120,,,
2017-07-13 02:00:00,3990,,39450,9860,10320,300,,,
2017-07-13 03:00:00,3990,,39900,10820,11157,220,,,
2017-07-13 04:00:00,3330,,36400,9080,9448,240,,,
2017-07-13 05:00:00,3330,,28350,10000,10567,370,,,
2017-07-13 06:00:00,2660,,28900,12670,15047,1550,,,
2017-07-13 07:00:00,670,,43600,8780,10819,1330,,,
2017-07-13 08:00:00,670,,67950,7540,8521,640,,,
2017-07-13 09:00:00,670,,87900,6950,7701,490,,,
2017-07-13 10:00:00,0,,103850,6610,7285,440,,,
2017-07-13 11:00:00,0,,119600,7460,8763,850,,,
2017-07-13 12:00:00,0,,132950,4580,5040,300,,,
2017-07-13 13:00:00,0,,143500,4680,5094,270,,,
2017-07-13 14:00:00,0,,139200,4440,4777,220,,,
2017-07-13 15:00:00,0,,136400,3640,3947,200,,,
2017-07-13 16:00:00,0,,119300,2890,3626,480,,,
2017-07-13 17:00:00,0,,97200,2800,2907,70,,,
2017-07-13 18:00:00,0,,85800,4130,4866,480,,,
2017-07-13 19:00:00,0,,71050,3790,4112,210,,,
2017-07-13 20:00:00,0,,68250,4210,4593,250,,,
2017-07-13 21:00:00,2000,,65150,4040,4209,110,,,
2017-07-13 22:00:00,1330,,62000,4660,5059,260,,,
2017-07-13 23:00:00,1330,,59900,4690,5119,280,,,
2017-07-14 00:00:00,1770,,55800,5380,6162,510,,,
2017-07-14 01:00:00,1330,,52850,6350,6549,130,,,
2017-07-14 02:00:00,2000,,48350,6160,6773,400,,,
2017-07-14 03:00:00,2000,,39750,8230,8399,110,,,
2017-07-14 04:00:00,2660,,32500,9260,9567,200,,,
2017-07-14 05:00:00,2660,,30250,9200,10227,670,,,
2017-07-14 06:00:00,2660,,31000,8870,9974,720,,,
2017-07-14 07:00:00,670,,40650,5860,7163,850,,,
2017-07-14 08:00:00,670,,49850,5690,7377,1100,,,
2017-07-14 09:00:00,670,,63900,6010,6884,570,,,
2017-07-14 10:00:00,0,,83900,5490,6088,390,,,
2017-07-14 11:00:00,0,,101250,5230,6165,610,,,
2017-07-14 12:00:00,0,,116250,4210,4946,480,,,
2017-07-14 13:00:00,0,,117700,3340,3340,0,,,
2017-07-14 14:00:00,0,,117250,3480,3955,310,,,
2017-07-14 15:00:00,0,,118800,3870,4146,180,,,
2017-07-14 16:00:00,0,,114600,4200,4553,230,,,
2017-07-14 17:00:00,0,,109800,4730,5619,580,,,
2017-07-14 18:00:00,670,,101700,4380,5591,790,,,
2017-07-14 19:00:00,670,,87150,4970,5323,230,,,
2017-07-14 20:00:00,670,,74250,6330,6943,400,,,
2017-07-14 21:00:00,3330,,66900,7240,7853,400,,,
2017-07-14 22:00:00,4660,,64050,6380,6779,260,,,
2017-07-14 23:00:00,4660,,56950,7590,7958,240,,,
2017-07-15 00:00:00,0,,53250,8210,8563,230,,,
2017-07-15 01:00:00,0,,46750,8430,8875,290,,,
2017-07-15 02:00:00,0,,38150,8800,9229,280,,,
2017-07-15 03:00:00,670,,23000,11440,12207,500,,,
2017-07-15 04:00:00,0,,23900,11710,12492,510,,,
2017-07-15 05:00:00,0,,14700,10410,13584,2070,,,
2017-07-15 06:00:00,0,,17350,13100,17853,3100,,,
2017-07-15 07:00:00,0,,37800,10860,13712,1860,,,
2017-07-15 08:00:00,0,,55400,6410,7775,890,,,
2017-07-15 09:00:00,0,,71200,5220,6293,700,,,
2017-07-15 10:00:00,0,,85850,4940,5645,460,,,
2017-07-15 11:00:00,0,,105650,8020,9492,960,,,
2017-07-15 12:00:00,2660,,118350,7300,7806,330,,,
2017-07-15 13:00:00,0,,127550,10810,12420,1050,,,
2017-07-15 14:00:00,0,,134700,10210,12249,1330,,,
2017-07-15 15:00:00,0,,130900,8920,10975,1340,,,
2017-07-15 16:00:00,1330,,121050,7030,8471,940,,,
2017-07-15 17:00:00,3330,,118500,7650,8923,830,,,
2017-07-15 18:00:00,3330,,110100,5550,6485,610,,,
2017-07-15 19:00:00,2660,,96800,4450,4680,150,,,
2017-07-15 20:00:00,3330,,78850,5120,5657,350,,,
2017-07-15 21:00:00,4660,,62850,5760,5806,30,,,
2017-07-15 22:00:00,5990,,52150,8980,9394,270,,,
2017-07-15 23:00:00,5320,,46700,8420,9141,470,,,
2017-07-16 00:00:00,0,,43850,8450,8956,330,,,
2017-07-16 01:00:00,0,,20550,13740,15059,860,,,
2017-07-16 02:00:00,0,,30650,9210,9440,150,,,
2017-07-16 03:00:00,0,,40200,7980,8501,340,,,
2017-07-16 04:00:00,0,,43850,7250,8109,560,,,
2017-07-16 05:00:00,0,,47600,6600,7459,560,,,
2017-07-16 06:00:00,0,,52500,6410,8112,1110,,,
2017-07-16 07:00:00,0,,50900,8250,9523,830,,,
2017-07-16 08:00:00,0,,60250,10070,12155,1360,,,
2017-07-16 09:00:00,0,,64150,9300,11447,1400,,,
2017-07-16 10:00:00,0,,91150,4640,5637,650,,,
2017-07-16 11:00:00,0,,126800,6780,7884,720,,,
2017-07-16 12:00:00,0,,139200,5760,7079,860,,,
2017-07-16 13:00:00,0,,130300,6040,7497,950,,,
2017-07-16 14:00:00,0,,126100,15750,19215,2260,,,
2017-07-16 15:00:00,0,,144850,8530,10109,1030,,,
2017-07-16 16:00:00,0,,133250,6760,8002,810,,,
2017-07-16 17:00:00,0,,120250,6230,8070,1200,,,
2017-07-16 18:00:00,0,,113900,5960,7447,970,,,
2017-07-16 19:00:00,0,,85900,4900,6847,1270,,,
2017-07-16 20:00:00,670,,66900,6880,7079,130,,,
2017-07-16 21:00:00,670,,57000,9330,10005,440,,,
2017-07-16 22:00:00,2000,,35300,14170,15013,550,,,
2017-07-16 23:00:00,1330,,41950,13700,14206,330,,,
2017-07-17 00:00:00,0,,27550,16040,16653,400,,,
2017-07-17 01:00:00,0,,23750,16330,17526,780,,,
2017-07-17 02:00:00,0,,21900,15530,16971,940,,,
2017-07-17 03:00:00,0,,6950,17630,23257,3670,,,
2017-07-17 04:00:00,0,,11050,14450,18621,2720,,,
2017-07-17 05:00:00,0,,14500,14020,17823,2480,,,
2017-07-17 06:00:00,0,,30900,9740,11503,1150,,,
2017-07-17 07:00:00,0,,39800,9730,11095,890,,,
2017-07-17 08:00:00,0,,39750,9760,12505,1790,,,
2017-07-17 09:00:00,0,,60750,6080,8411,1520,,,
2017-07-17 10:00:00,0,,78300,3930,5019,710,,,
2017-07-17 11:00:00,0,,86450,3660,4074,270,,,
2017-07-17 12:00:00,0,,99250,2660,3013,230,,,
2017-07-17 13:00:00,0,,101650,5020,5817,520,,,
2017-07-17 14:00:00,0,,106850,4380,5269,580,,,
2017-07-17 15:00:00,670,,111150,6340,7567,800,,,
2017-07-17 16:00:00,0,,102000,8660,10715,1340,,,
2017-07-17 17:00:00,0,,95700,7850,9583,1130,,,
2017-07-17 18:00:00,0,,86850,6960,7742,510,,,
2017-07-17 19:00:00,0,,79000,4580,4917,220,,,
2017-07-17 20:00:00,1330,,66900,6220,6373,100,,,
2017-07-17 21:00:00,670,,49600,13260,13873,400,,,
2017-07-17 22:00:00,1330,,42600,14430,14997,370,,,
2017-07-17 23:00:00,2000,,48250,7290,7796,330,,,
2017-07-18 00:00:00,890,,43400,7320,7811,320,,,
2017-07-18 01:00:00,670,,41850,7500,7991,320,,,
2017-07-18 02:00:00,2000,,28450,8910,9983,700,,,
2017-07-18 03:00:00,0,,17600,11270,12727,950,,,
2017-07-18 04:00:00,0,,21200,10620,11525,590,,,
2017-07-18 05:00:00,1330,,24550,9150,9779,410,,,
2017-07-18 06:00:00,670,,24850,11990,13585,1040,,,
2017-07-18 07:00:00,670,,50200,9910,11535,1060,,,
2017-07-18 08:00:00,670,,71500,3790,4848,690,,,
2017-07-18 09:00:00,0,,73850,4300,5665,890,,,
2017-07-18 10:00:00,0,,77600,6040,7267,800,,,
2017-07-18 11:00:00,0,,79700,7840,9695,1210,,,
2017-07-18 12:00:00,0,,85250,7490,9146,1080,,,
2017-07-18 13:00:00,0,,99050,4580,5623,680,,,
2017-07-18 14:00:00,0,,92350,2370,2646,180,,,
2017-07-18 15:00:00,0,,83650,2300,2668,240,,,
2017-07-18 16:00:00,0,,75400,2760,3312,360,,,
2017-07-18 17:00:00,0,,68550,2900,3421,340,,,
2017-07-18 18:00:00,0,,67500,3120,3595,310,,,
2017-07-18 19:00:00,0,,64150,3880,4187,200,,,
2017-07-18 20:00:00,0,,60350,4370,4569,130,,,
2017-07-18 21:00:00,0,,59750,3800,4183,250,,,
2017-07-18 22:00:00,0,,55600,4330,4483,100,,,
2017-07-18 23:00:00,0,,50650,3420,3589,110,,,
2017-07-19 00:00:00,1770,,43950,4290,4689,260,,,
2017-07-19 01:00:00,1330,,35850,5840,6085,160,,,
2017-07-19 02:00:00,2000,,35900,6390,6681,190,,,
2017-07-19 03:00:00,1330,,38200,5460,5751,190,,,
2017-07-19 04:00:00,1330,,33800,4080,4402,210,,,
2017-07-19 05:00:00,1330,,28750,5200,5568,240,,,
2017-07-19 06:00:00,1330,,30100,4370,4723,230,,,
2017-07-19 07:00:00,1330,,31000,4650,5999,880,,,
2017-07-19 08:00:00,0,,29900,4010,5359,880,,,
2017-07-19 09:00:00,670,,30300,5010,6620,1050,,,
2017-07-19 10:00:00,0,,29200,6040,8202,1410,,,
2017-07-19 11:00:00,0,,47300,5720,8235,1640,,,
2017-07-19 12:00:00,0,,56350,5480,6553,700,,,
2017-07-19 13:00:00,0,,63600,4540,5613,700,,,
2017-07-19 14:00:00,0,,77300,3390,4203,530,,,
2017-07-19 15:00:00,0,,83150,2420,2727,200,,,
2017-07-19 16:00:00,0,,74700,2300,2607,200,,,
2017-07-19 17:00:00,0,,69350,2620,3049,280,,,
2017-07-19 18:00:00,0,,62750,2010,2593,380,,,
2017-07-19 19:00:00,0,,52100,2880,3141,170,,,
2017-07-19 20:00:00,670,,46000,2670,3299,410,,,
2017-07-19 21:00:00,670,,55200,2640,2793,100,,,
2017-07-19 22:00:00,670,,48250,3500,4113,400,,,
2017-07-19 23:00:00,1330,,45200,4450,4726,180,,,
2017-07-20 00:00:00,3550,,51750,2830,3121,190,,,
2017-07-20 01:00:00,2000,,47850,3410,3671,170,,,
2017-07-20 02:00:00,1330,,44400,3190,3619,280,,,
2017-07-20 03:00:00,2000,,39950,4380,4610,150,,,
2017-07-20 04:00:00,3330,,45600,3450,3833,250,,,
2017-07-20 05:00:00,5320,,48750,2960,3313,230,,,
2017-07-20 06:00:00,7980,,51550,3680,3895,140,,,
2017-07-20 07:00:00,9980,,58650,2180,2901,470,,,
2017-07-20 08:00:00,7980,,60500,2410,3085,440,,,
2017-07-20 09:00:00,7320,,66900,2180,2839,430,,,
2017-07-20 10:00:00,7980,,70200,2140,2431,190,,,
2017-07-20 11:00:00,7980,,74350,1640,2238,390,,,
2017-07-20 12:00:00,1770,,76500,1810,2040,150,,,
2017-07-20 13:00:00,670,,76950,2050,2311,170,,,
2017-07-20 14:00:00,1330,,76150,1750,1873,80,,,
2017-07-20 15:00:00,2000,,73600,1870,2085,140,,,
2017-07-20 16:00:00,2660,,71350,1650,2033,250,,,
2017-07-20 17:00:00,4660,,69600,1340,1861,340,,,
2017-07-20 18:00:00,3330,,66500,1690,1828,90,,,
2017-07-20 19:00:00,3330,,64900,1380,1779,260,,,
2017-07-20 20:00:00,3330,,62450,2150,2564,270,,,
2017-07-20 21:00:00,3330,,60950,2150,2579,280,,,
2017-07-20 22:00:00,2000,,59000,2840,2840,0,,,
2017-07-20 23:00:00,2660,,57450,2840,3039,130,,,
2017-07-21 00:00:00,,,54250,2810,2917,70,,,
2017-07-21 01:00:00,670,,46050,4030,4107,50,,,
2017-07-21 02:00:00,0,,44550,4110,4156,30,,,
2017-07-21 03:00:00,0,,42500,3690,4457,500,,,
2017-07-21 04:00:00,670,,41650,3880,4294,270,,,
2017-07-21 05:00:00,670,,45600,3660,3675,10,,,
2017-07-21 06:00:00,670,,49200,2880,3463,380,,,
2017-07-21 07:00:00,0,,52350,3500,5631,1390,,,
2017-07-21 08:00:00,0,,56400,1690,2625,610,,,
2017-07-21 09:00:00,0,,60600,1910,2477,370,,,
2017-07-21 10:00:00,0,,61550,1760,2220,300,,,
2017-07-21 11:00:00,0,,63000,1850,2341,320,,,
2017-07-21 12:00:00,4430,,64500,1730,2129,260,,,
2017-07-21 13:00:00,2000,,64500,1480,2109,410,,,
2017-07-21 14:00:00,3330,,63200,1710,1894,120,,,
2017-07-21 15:00:00,3990,,60300,1590,1866,180,,,
2017-07-21 16:00:00,2660,,64000,1930,2298,240,,,
2017-07-21 17:00:00,3990,,60150,3110,4352,810,,,
2017-07-21 18:00:00,3990,,54800,1940,2201,170,,,
2017-07-21 19:00:00,5990,,49400,3870,7719,2510,,,
2017-07-21 20:00:00,7320,,49100,2340,2493,100,,,
2017-07-21 21:00:00,5990,,46200,2200,2231,20,,,
2017-07-21 22:00:00,5320,,44550,2500,2945,290,,,
2017-07-21 23:00:00,5990,,41700,3140,3631,320,,,
2017-07-22 00:00:00,0,,38000,4260,4429,110,,,
2017-07-22 01:00:00,0,,38700,3500,3715,140,,,
2017-07-22 02:00:00,0,,38900,3250,3986,480,,,
2017-07-22 03:00:00,0,,36300,3540,3739,130,,,
2017-07-22 04:00:00,0,,37350,3090,3473,250,,,
2017-07-22 05:00:00,0,,37550,3200,3583,250,,,
2017-07-22 06:00:00,0,,33750,11380,22926,7530,,,
2017-07-22 07:00:00,0,,42800,3150,3809,430,,,
2017-07-22 08:00:00,0,,49500,2520,3639,730,,,
2017-07-22 09:00:00,0,,54700,2460,3717,820,,,
2017-07-22 10:00:00,0,,60800,2480,3093,400,,,
2017-07-22 11:00:00,0,,68950,2450,2557,70,,,
2017-07-22 12:00:00,0,,73750,2560,2621,40,,,
2017-07-22 13:00:00,0,,69400,1890,2028,90,,,
